# Constructed from biom file
#OTU ID	mgm4517706.3	mgm4517705.3	mgm4517704.3	mgm4517707.3	ontology
K01860	1883.0	2219.0	2477.0	1737.0	Metabolism; Xenobiotics biodegradation and metabolism; 00361 Chlorocyclohexane and chlorobenzene degradation [PATH:ko00361]; E5.5.1.7; chloromuconate cycloisomerase [EC:5.5.1.7]
K01866	1579.0	1386.0	1474.0	1472.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; YARS, tyrS; tyrosyl-tRNA synthetase [EC:6.1.1.1]
K01867	1367.0	0.0	1314.0	1257.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; WARS, trpS; tryptophanyl-tRNA synthetase [EC:6.1.1.2]
K01868	2672.0	2773.0	3136.0	2673.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; TARS, thrS; threonyl-tRNA synthetase [EC:6.1.1.3]
K01869	3619.0	2986.0	3360.0	3437.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; LARS, leuS; leucyl-tRNA synthetase [EC:6.1.1.4]
K01870	3746.0	3187.0	3560.0	3687.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; IARS, ileS; isoleucyl-tRNA synthetase [EC:6.1.1.5]
K01872	2619.0	0.0	0.0	2523.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; AARS, alaS; alanyl-tRNA synthetase [EC:6.1.1.7]
K01873	2981.0	3019.0	3319.0	2902.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; VARS, valS; valyl-tRNA synthetase [EC:6.1.1.9]
K01874	2554.0	2330.0	2632.0	2475.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; MARS, metG; methionyl-tRNA synthetase [EC:6.1.1.10]
K01875	1594.0	1635.0	1867.0	1567.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; SARS, serS; seryl-tRNA synthetase [EC:6.1.1.11]
K01876	2412.0	2759.0	3143.0	2253.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; DARS, aspS; aspartyl-tRNA synthetase [EC:6.1.1.12]
K01878	19.0	44.0	40.0	20.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; glyQ; glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]
K01880	1872.0	1499.0	1738.0	1835.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; GARS, glyS1; glycyl-tRNA synthetase [EC:6.1.1.14]
K01881	2008.0	1756.0	1932.0	1963.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; PARS, proS; prolyl-tRNA synthetase [EC:6.1.1.15]
K01883	1708.0	1522.0	1744.0	1575.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; CARS, cysS; cysteinyl-tRNA synthetase [EC:6.1.1.16]
K01885	1435.0	1432.0	1685.0	1341.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]
K01886	1722.0	1618.0	1849.0	1716.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; QARS, glnS; glutaminyl-tRNA synthetase [EC:6.1.1.18]
K01887	2075.0	0.0	0.0	1942.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; RARS, argS; arginyl-tRNA synthetase [EC:6.1.1.19]
K01889	1085.0	923.0	1025.0	1004.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]
K01893	1709.0	1321.0	1477.0	1636.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; NARS, asnS; asparaginyl-tRNA synthetase [EC:6.1.1.22]
K01895	816.0	0.0	0.0	786.0	Metabolism; Carbohydrate metabolism; 00010 Glycolysis / Gluconeogenesis [PATH:ko00010]; ACSS, acs; acetyl-CoA synthetase [EC:6.2.1.1]
K01902	69.0	0.0	0.0	66.0	Metabolism; Carbohydrate metabolism; 00020 Citrate cycle (TCA cycle) [PATH:ko00020]; sucD; succinyl-CoA synthetase alpha subunit [EC:6.2.1.5]
K01903	116.0	0.0	0.0	102.0	Metabolism; Carbohydrate metabolism; 00020 Citrate cycle (TCA cycle) [PATH:ko00020]; sucC; succinyl-CoA synthetase beta subunit [EC:6.2.1.5]
K01912	673.0	919.0	1029.0	615.0	Metabolism; Amino acid metabolism; 00360 Phenylalanine metabolism [PATH:ko00360]; paaK; phenylacetate-CoA ligase [EC:6.2.1.30]
K01914	730.0	708.0	802.0	689.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; asnA; aspartate--ammonia ligase [EC:6.3.1.1]
K01915	3391.0	3600.0	3962.0	3219.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; glnA; glutamine synthetase [EC:6.3.1.2]
K01923	1001.0	940.0	1031.0	972.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]
K01933	997.0	1043.0	1171.0	894.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; purM; phosphoribosylformylglycinamidine cyclo-ligase [EC:6.3.3.1]
K01934	1035.0	0.0	0.0	965.0	Metabolism; Metabolism of cofactors and vitamins; 00670 One carbon pool by folate [PATH:ko00670]; E6.3.3.2; 5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]
K01936	131.0	245.0	290.0	102.0	Metabolism; Nucleotide Metabolism; 00230 Purine metabolism [PATH:ko00230]; E6.3.5.2, guaA; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K01937	2013.0	1974.0	2207.0	1917.0	Metabolism; Nucleotide metabolism; 00240 Pyrimidine metabolism [PATH:ko00240]; E6.3.4.2, pyrG; CTP synthase [EC:6.3.4.2]
K01938	687.0	1222.0	1367.0	679.0	Metabolism; Energy metabolism; 00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]; fhs; formate--tetrahydrofolate ligase [EC:6.3.4.3]
K01939	1504.0	0.0	0.0	1420.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; E6.3.4.4, purA; adenylosuccinate synthase [EC:6.3.4.4]
K01940	4031.0	3844.0	4295.0	3905.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; E6.3.4.5, argG; argininosuccinate synthase [EC:6.3.4.5]
K01942	1268.0	1157.0	1312.0	1220.0	Metabolism; Metabolism of cofactors and vitamins; 00780 Biotin metabolism [PATH:ko00780]; HLCS; biotin--protein ligase [EC:6.3.4.9 6.3.4.10 6.3.4.11 6.3.4.15]
K01945	2066.0	1574.0	1770.0	2030.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; purD; phosphoribosylamine--glycine ligase [EC:6.3.4.13]
K01947	98.0	179.0	243.0	106.0	Metabolism; Metabolism of cofactors and vitamins; 00770 Pantothenate and CoA biosynthesis [PATH:ko00770]; birA-coaX; biotin-[acetyl-CoA-carboxylase] ligase / type III pantothenate kinase [EC:6.3.4.15 2.7.1.33]
K01951	1740.0	1963.0	2217.0	1701.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; E6.3.5.2, guaA; GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]
K01952	2995.0	2945.0	3331.0	2746.0	Metabolism; Nucleotide metabolism; 00230 Purine metabolism [PATH:ko00230]; E6.3.5.3, purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]
K01955	5980.0	5125.0	5769.0	5733.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; carB, CPA2; carbamoyl-phosphate synthase large subunit [EC:6.3.5.5]
K01956	1412.0	1269.0	0.0	1361.0	Metabolism; Amino acid metabolism; 00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]; carA, CPA1; carbamoyl-phosphate synthase small subunit [EC:6.3.5.5]
K01958	966.0	0.0	0.0	925.0	Metabolism; Carbohydrate metabolism; 00020 Citrate cycle (TCA cycle) [PATH:ko00020]; PC, pyc; pyruvate carboxylase [EC:6.4.1.1]
K01959	750.0	423.0	470.0	705.0	Metabolism; Carbohydrate metabolism; 00020 Citrate cycle (TCA cycle) [PATH:ko00020]; E6.4.1.1A, pycA; pyruvate carboxylase subunit A [EC:6.4.1.1]
K01960	0.0	0.0	0.0	403.0	Metabolism; Carbohydrate metabolism; 00020 Citrate cycle (TCA cycle) [PATH:ko00020]; E6.4.1.1B, pycB; pyruvate carboxylase subunit B [EC:6.4.1.1]
K01961	582.0	0.0	738.0	591.0	Metabolism; Carbohydrate metabolism; 00620 Pyruvate metabolism [PATH:ko00620]; accC; acetyl-CoA carboxylase, biotin carboxylase subunit [EC:6.4.1.2 6.3.4.14]
K01966	1418.0	1360.0	0.0	1379.0	Metabolism; Amino acid metabolism; 00280 Valine, leucine and isoleucine degradation [PATH:ko00280]; PCCB, pccB; propionyl-CoA carboxylase beta chain [EC:6.4.1.3]
K01977	0.0	8.0	4.0	4.0	Genetic Information Processing; RNA family; 03100 Non-coding RNAs; 16SrRNA, rrs; 16S ribosomal RNA
K02000	146.0	0.0	0.0	0.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; proV; glycine betaine/proline transport system ATP-binding protein [EC:3.6.3.32]
K02001	108.0	0.0	0.0	105.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; proW; glycine betaine/proline transport system permease protein
K02002	91.0	0.0	0.0	80.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; proX; glycine betaine/proline transport system substrate-binding protein
K02036	340.0	0.0	0.0	386.0	Environmental Information Processing; Membrane transport; 02010 ABC transporters [PATH:ko02010]; pstB; phosphate transport system ATP-binding protein [EC:3.6.3.27]
K02090	640.0	231.0	277.0	574.0	Human Diseases; Neurodegenerative diseases; 05010 Alzheimer's disease [PATH:ko05010]; CDK5; cyclin-dependent kinase 5 [EC:2.7.11.22]
K02091	0.0	14.0	0.0	0.0	Cellular Processes; Cell growth and death; 04110 Cell cycle [PATH:ko04110]; CDK6; cyclin-dependent kinase 6 [EC:2.7.11.22]
K02094	9.0	19.0	0.0	8.0	Metabolism; Energy metabolism; 00196 Photosynthesis - antenna proteins [PATH:ko00196]; apcC; phycobilisome core linker protein
K02095	1040.0	0.0	0.0	978.0	Metabolism; Energy metabolism; 00196 Photosynthesis - antenna proteins [PATH:ko00196]; apcD; allophycocyanin-B
K02097	0.0	0.0	0.0	1.0	Metabolism; Energy metabolism; 00196 Photosynthesis - antenna proteins [PATH:ko00196]; apcF; phycobilisome core component
K02108	943.0	0.0	0.0	899.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPF0A, atpB; F-type H+-transporting ATPase subunit a [EC:3.6.3.14]
K02110	914.0	912.0	1028.0	866.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPF0C, atpE; F-type H+-transporting ATPase subunit c [EC:3.6.3.14]
K02111	2323.0	2169.0	2484.0	2183.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPF1A, atpA; F-type H+-transporting ATPase subunit alpha [EC:3.6.3.14]
K02112	1266.0	1578.0	1766.0	1231.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPF1B, atpD; F-type H+-transporting ATPase subunit beta [EC:3.6.3.14]
K02114	2745.0	2225.0	2478.0	2701.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPF1E, atpC; F-type H+-transporting ATPase subunit epsilon [EC:3.6.3.14]
K02115	3693.0	4164.0	4588.0	3488.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPF1G, atpG; F-type H+-transporting ATPase subunit gamma [EC:3.6.3.14]
K02117	1293.0	744.0	829.0	1247.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPVA, ntpA; V-type H+-transporting ATPase subunit A [EC:3.6.3.14]
K02118	815.0	524.0	556.0	769.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPVB, ntpB; V-type H+-transporting ATPase subunit B [EC:3.6.3.14]
K02119	1684.0	1374.0	1541.0	1652.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPVC, ntpC; V-type H+-transporting ATPase subunit C [EC:3.6.3.14]
K02120	2609.0	2515.0	2940.0	2526.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; ATPVD, ntpD; V-type H+-transporting ATPase subunit D [EC:3.6.3.14]
K02177	171.0	0.0	63.0	166.0	Organismal Systems; Development; 04320 Dorso-ventral axis formation [PATH:ko04320]; BRU; bruno
K02187	118.0	0.0	0.0	128.0	Cellular Processes; Cell growth and death; 04115 p53 signaling pathway [PATH:ko04115]; CASP3; caspase 3 [EC:3.4.22.56]
K02189	408.0	384.0	447.0	392.0	Metabolism; Metabolism of cofactors and vitamins; 00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]; cbiG; cobalt-precorrin 5A hydrolase [EC:3.7.1.12]
K02203	94.0	178.0	243.0	104.0	Metabolism; Amino acid metabolism; 00260 Glycine, serine and threonine metabolism [PATH:ko00260]; thrH; phosphoserine / homoserine phosphotransferase [EC:3.1.3.3 2.7.1.39]
K02209	0.0	0.0	0.0	1.0	Cellular Processes; Cell growth and death; 04110 Cell cycle [PATH:ko04110]; MCM5, CDC46; DNA replication licensing factor MCM5 [EC:3.6.4.12]
K02218	606.0	654.0	719.0	567.0	Environmental Information Processing; Signal transduction; 04340 Hedgehog signaling pathway [PATH:ko04340]; CSNK1, CK1; casein kinase 1 [EC:2.7.11.1]
K02222	832.0	0.0	0.0	786.0	Environmental Information Processing; Signal transduction; 04310 Wnt signaling pathway [PATH:ko04310]; SFRP5; secreted frizzled-related protein 5
K02228	363.0	536.0	567.0	351.0	Metabolism; Metabolism of cofactors and vitamins; 00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]; cobF; precorrin-6A synthase [EC:2.1.1.152]
K02230	1117.0	0.0	0.0	1030.0	Metabolism; Metabolism of cofactors and vitamins; 00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]; cobN; cobaltochelatase CobN [EC:6.6.1.2]
K02256	1648.0	0.0	1528.0	0.0	Human Diseases; Neurodegenerative diseases; 05010 Alzheimer's disease [PATH:ko05010]; COX1; cytochrome c oxidase subunit 1 [EC:1.9.3.1]
K02261	726.0	0.0	214.0	718.0	Human Diseases; Neurodegenerative diseases; 05010 Alzheimer's disease [PATH:ko05010]; COX2; cytochrome c oxidase subunit 2
K02262	328.0	0.0	503.0	0.0	Human Diseases; Neurodegenerative diseases; 05010 Alzheimer's disease [PATH:ko05010]; COX3; cytochrome c oxidase subunit 3
K02297	269.0	722.0	808.0	280.0	Metabolism; Energy metabolism; 00190 Oxidative phosphorylation [PATH:ko00190]; cyoA; cytochrome o ubiquinol oxidase subunit II [EC:1.10.3.-]
K02320	486.0	742.0	869.0	450.0	Genetic Information Processing; Replication and repair; 03030 DNA replication [PATH:ko03030]; POLA1; DNA polymerase alpha subunit A [EC:2.7.7.7]
K02337	3661.0	0.0	0.0	3472.0	Genetic Information Processing; Replication and repair; 03030 DNA replication [PATH:ko03030]; DPO3A1, dnaE; DNA polymerase III subunit alpha [EC:2.7.7.7]
K02358	1878.0	1664.0	1838.0	1888.0	Organismal Systems; Environmental adaptation; 04626 Plant-pathogen interaction [PATH:ko04626]; tuf, TUFM; elongation factor Tu
K02361	145.0	0.0	0.0	137.0	Metabolism; Metabolism of cofactors and vitamins; 00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]; entC; isochorismate synthase [EC:5.4.4.2]
K02371	327.0	0.0	504.0	0.0	Metabolism; Lipid metabolism; 00061 Fatty acid biosynthesis [PATH:ko00061]; fabK; enoyl-[acyl-carrier protein] reductase II [EC:1.3.1.-]
K02372	1103.0	738.0	789.0	0.0	Metabolism; Lipid metabolism; 00061 Fatty acid biosynthesis [PATH:ko00061]; fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]
K02377	735.0	782.0	906.0	699.0	Metabolism; Carbohydrate metabolism; 00051 Fructose and mannose metabolism [PATH:ko00051]; E1.1.1.271, fcl; GDP-L-fucose synthase [EC:1.1.1.271]
K02400	0.0	1439.0	0.0	445.0	Cellular Processes; Cell motility; 02040 Flagellar assembly [PATH:ko02040]; flhA; flagellar biosynthesis protein FlhA
K02408	656.0	0.0	0.0	581.0	Cellular Processes; Cell motility; 02040 Flagellar assembly [PATH:ko02040]; fliE; flagellar hook-basal body complex protein FliE
K02410	0.0	0.0	840.0	0.0	Cellular Processes; Cell motility; 02030 Bacterial chemotaxis [PATH:ko02030]; fliG; flagellar motor switch protein FliG
K02412	0.0	840.0	988.0	0.0	Cellular Processes; Cell motility; 02040 Flagellar assembly [PATH:ko02040]; fliI; flagellum-specific ATP synthase [EC:3.6.3.14]
K02432	385.0	0.0	0.0	355.0	Environmental Information Processing; Signal transduction; 04310 Wnt signaling pathway [PATH:ko04310]; FZD1_7, fz; frizzled 1/7
K02433	0.0	0.0	0.0	338.0	Genetic Information Processing; Translation; 00970 Aminoacyl-tRNA biosynthesis [PATH:ko00970]; gatA; aspartyl-tRNA(Asn)/glutamyl-tRNA (Gln) amidotransferase subunit A [EC:6.3.5.6 6.3.5.7]
K02458	78.0	0.0	0.0	90.0	Environmental Information Processing; Membrane transport; 03070 Bacterial secretion system [PATH:ko03070]; gspI; general secretion pathway protein I
K02472	711.0	363.0	393.0	693.0	Metabolism; Carbohydrate metabolism; 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]; wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase [EC:1.1.1.336]
K02474	925.0	740.0	843.0	928.0	Metabolism; Carbohydrate metabolism; 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]; wbpO; UDP-N-acetyl-D-galactosamine dehydrogenase [EC:1.1.1.-]
K02491	1038.0	1328.0	1448.0	1001.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; kinA; two-component system, sporulation sensor kinase A [EC:2.7.13.3]
K02500	388.0	616.0	703.0	396.0	Metabolism; Amino acid metabolism; 00340 Histidine metabolism [PATH:ko00340]; hisF; cyclase [EC:4.1.3.-]
K02527	518.0	0.0	0.0	528.0	Metabolism; Glycan biosynthesis and metabolism; 00540 Lipopolysaccharide biosynthesis [PATH:ko00540]; kdtA, waaA; 3-deoxy-D-manno-octulosonic-acid transferase [EC:2.4.99.12 2.4.99.13 2.4.99.14 2.4.99.15]
K02551	391.0	0.0	0.0	0.0	Metabolism; Metabolism of cofactors and vitamins; 00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]; menD; 2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase [EC:2.2.1.9]
K02564	1458.0	654.0	696.0	1370.0	Metabolism; Carbohydrate metabolism; 00520 Amino sugar and nucleotide sugar metabolism [PATH:ko00520]; nagB, GNPDA; glucosamine-6-phosphate deaminase [EC:3.5.99.6]
K02569	0.0	258.0	327.0	0.0	Metabolism; Energy metabolism; 00910 Nitrogen metabolism [PATH:ko00910]; napC; cytochrome c-type protein NapC
K02570	2235.0	0.0	0.0	2053.0	Metabolism; Energy Metabolism; 00910 Nitrogen metabolism [PATH:ko00910]; napG; ferredoxin-type protein NapG
K02571	2.0	0.0	0.0	0.0	Metabolism; Energy Metabolism; 00910 Nitrogen metabolism [PATH:ko00910]; napF; ferredoxin-type protein NapF
K02576	0.0	0.0	0.0	4.0	Metabolism; Glycan biosynthesis and metabolism; 00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534]; NDST1; heparan sulfate N-deacetylase/N-sulfotransferase NDST1 [EC:3.1.1.- 2.8.2.-]
K02578	0.0	1.0	0.0	0.0	Metabolism; Glycan biosynthesis and metabolism; 00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534]; NDST3; heparan sulfate N-deacetylase/N-sulfotransferase NDST3 [EC:3.1.1.- 2.8.2.-]
K02580	40.0	131.0	130.0	0.0	Cellular Processes; Cell growth and death; 04210 Apoptosis [PATH:ko04210]; NFKB1; nuclear factor NF-kappa-B p105 subunit
K02619	57.0	0.0	0.0	55.0	Metabolism; Metabolism of cofactors and vitamins; 00790 Folate biosynthesis [PATH:ko00790]; pabC; 4-amino-4-deoxychorismate lyase [EC:4.1.3.38]
K02626	33.0	0.0	0.0	33.0	Metabolism; Amino acid metabolism; 00330 Arginine and proline metabolism [PATH:ko00330]; pdaD; arginine decarboxylase [EC:4.1.1.19]
K02651	52.0	0.0	0.0	42.0	Cellular Processes; Cell growth and death; 04112 Cell cycle - Caulobacter [PATH:ko04112]; flp, pilA; pilus assembly protein Flp/PilA
K02659	0.0	0.0	39.0	0.0	Environmental Information Processing; Signal transduction; 02020 Two-component system [PATH:ko02020]; pilI; twitching motility protein PilI
K02711	1.0	0.0	0.0	0.0	Metabolism; Energy metabolism; 00195 Photosynthesis [PATH:ko00195]; psbJ; photosystem II PsbJ protein
K02750	6548.0	4463.0	5065.0	6112.0	Environmental Information Processing; Membrane transport; 02060 Phosphotransferase system (PTS) [PATH:ko02060]; PTS-Arb-EIIC, glvC; PTS system, arbutin-like IIC component
K02756	690.0	0.0	0.0	0.0	Environmental Information Processing; Membrane transport; 02060 Phosphotransferase system (PTS) [PATH:ko02060]; PTS-Bgl-EIIB, bglF; PTS system, beta-glucosides-specific IIB component [EC:2.7.1.69]
K02759	354.0	0.0	0.0	330.0	Environmental Information Processing; Membrane transport; 02060 Phosphotransferase system (PTS) [PATH:ko02060]; PTS-Cel-EIIA, celC; PTS system, cellobiose-specific IIA component [EC:2.7.1.69]
K02761	233.0	0.0	0.0	214.0	Environmental Information Processing; Membrane transport; 02060 Phosphotransferase system (PTS) [PATH:ko02060]; PTS-Cel-EIIC, celB; PTS system, cellobiose-specific IIC component
K02763	0.0	610.0	738.0	0.0	Environmental Information Processing; Membrane transport; 02060 Phosphotransferase system (PTS) [PATH:ko02060]; PTS-Dgl-EIIA, gamP; PTS system, D-glucosamine-specific IIA component [EC:2.7.1.69]
K02764	2348.0	0.0	0.0	2149.0	Environmental Information Processing; Membrane transport; 02060 Phosphotransferase system (PTS) [PATH:ko02060]; PTS-Dgl-EIIB, gamP; PTS system, D-glucosamine-specific IIB component [EC:2.7.1.69]
K02765	113.0	348.0	411.0	0.0	Environmental Information Processing; Membrane transport; 02060 Phosphotransferase system (PTS) [PATH:ko02060]; PTS-Dgl-EIIC, gamP; PTS system, D-glucosamine-specific IIC component
